21379	0.31	0.373		856987	1085	32837
21380	0.20	0.392		840455	1064	33407
21381	0.14	0.349		258809	42	13258
21382	0.71	0.424		1249758	1530	41267
21383	0.10	0.258		262364	74	13499
21384	0.13	0.295		269089	72	13742
21385	0.20	0.370		962354	632	37027
21386	0.16	0.309		822755	825	33188
21387	0.18	0.349		887493	859	35081
21388	0.12	0.287		266386	172	13942
21389	0.58	0.420		1307114	2618	44567
21390	4.33	1.433		12019325	33489	379205
21391	0.13	0.307		270121	301	14056
21392	3.52	1.168		9222861	25949	341100
21393	2.79	1.049		8562706	13893	319181
21394	0.17	0.339		928423	551	36381
21395	0.23	0.376		906616	1780	35418
21396	0.40	0.387		1065049	1336	39433
21397	0.18	0.348		931069	423	36607
21398	0.70	0.448		1132836	2706	36977
21399	7.22	2.225		11785626	49336	388742
21400	0.41	0.335		1264098	2409	41103
21401	1.41	0.642		7359369	8640	291057
21402	6.46	1.548		11207658	35743	370498
21403	0.56	0.436		1401403	2237	47002
21404	0.59	0.370		1111459	1436	36939
21405	0.67	0.435		1151815	1898	39937
21406	0.39	0.381		1011420	1900	36869
21407	0.18	0.359		897747	353	35409
21408	1.10	0.686		5017084	4456	236814
21409	0.27	0.361		962626	439	37692
21410	0.17	0.352		917140	621	35934
21411	0.65	0.438		1128446	2294	39417
21412	0.49	0.387		1065664	3286	37206
21413	1.72	0.851		5730041	4822	257540
21414	0.21	0.370		944066	649	36201
21415	0.20	0.355		814670	848	32369
21416	0.27	0.373		890225	1234	34917
21417	0.23	0.374		887735	1131	33950
21418	0.20	0.334		848442	826	33013
21419	0.11	0.300		256421	3	13108
21420	0.15	0.325		256297	3	13086
21421	0.11	0.298		256324	3	13083
21422	0.11	0.280		256661	3	13162
21423	0.12	0.480		256590	3	13143
21424	0.15	0.319		256551	3	13137
21425	0.12	0.307		256320	3	13088
21426	0.11	0.304		256196	3	13063
21427	0.10	0.264		256205	3	13061
21428	0.10	0.268		256560	3	13142
21429	0.12	0.312		256532	3	13122
21430	0.11	0.283		256466	3	13116
21431	0.10	0.246		256324	3	13083
21432	0.11	0.303		256255	3	13060
21433	0.11	0.300		256241	3	13062
21434	0.11	0.304		256572	3	13135
21435	0.11	0.309		256564	3	13137
21436	0.11	0.347		256475	3	13116
21437	0.11	0.315		256565	3	13120
21438	0.11	0.298		256791	3	13189
21439	0.11	0.303		256635	3	13161
21440	0.10	0.247		256574	3	13141
21441	0.11	0.304		256530	3	13136
21442	0.11	0.309		256921	3	13222
21443	0.11	0.309		256859	3	13204
21444	0.11	0.278		256786	3	13195
21445	0.11	0.304		256897	3	13216
21446	0.12	0.310		256835	3	13198
21447	0.19	0.315		256762	3	13189
21448	0.11	0.281		256560	3	13142
21449	0.11	0.305		256436	3	13117
21450	0.11	0.296		256445	3	13115
21451	0.11	0.301		256840	3	13203
21452	0.12	0.314		256816	3	13184
21453	0.10	0.255		256701	3	13174
21454	0.11	0.300		256816	3	13197
21455	0.11	0.300		256792	3	13178
21456	0.11	0.305		256677	3	13168
21457	0.11	0.310		256564	3	13137
21458	0.18	0.314		256422	3	13113
21459	0.11	0.305		256481	3	13116
21460	0.18	0.524		256812	3	13189
21461	0.10	0.255		256820	3	13196
21462	0.10	0.252		256701	3	13174
21463	0.11	0.291		256737	3	13175
21464	0.11	0.283		257068	3	13248
21465	0.10	0.248		256796	3	13190
21466	0.12	0.301		256677	3	13168
21467	0.22	0.309		256713	3	13169
21468	0.21	0.432		257044	3	13242
21469	0.13	0.318		269507	58	13629
21470	0.20	0.418		695431	419	27298
21471	0.16	0.364		258941	66	13457
21472	0.18	0.310		258317	80	13476
21473	0.21	0.329		266945	254	14163
21474	0.19	0.358		965121	787	37600
21475	0.12	0.312		261180	167	13670
21476	0.25	0.507		948550	567	37234
21477	0.13	0.272		788675	153	30465
21478	0.12	0.305		263716	82	13540
21479	0.21	0.364		716414	1028	28166
21480	0.11	0.304		258213	80	13451
21481	0.15	0.272		836458	722	33419
21482	0.22	0.367		1020359	806	40117
21483	0.18	0.365		860202	783	34312
21484	0.11	0.283		268777	429	13897
21485	0.12	0.318		260879	65	13471
21486	0.22	0.387		803279	1413	31591
21487	0.12	0.317		257599	78	13339
21488	0.11	0.480		257609	78	13341
21489	0.19	0.354		994892	517	38914
21490	0.15	0.315		1092175	936	42263
21491	0.21	0.379		1059840	786	41411
21492	0.27	0.321		264116	166	13882
21493	0.11	0.291		258847	79	13496
21494	0.11	0.293		257746	79	13302
21495	0.19	0.356		257609	78	13341
21496	0.18	0.311		257599	78	13339
21497	0.19	0.393		267424	381	14067
21498	0.12	0.317		259928	130	13598
21499	0.13	0.321		272171	387	14454
21500	0.19	0.332		273497	511	14740
21501	0.23	0.407		1014278	1750	40660
21502	0.20	0.355		945106	417	36851
21503	0.17	0.371		923655	361	36233
21504	0.36	0.361		878219	700	34337
21505	0.22	0.357		875027	988	33996
21506	0.17	0.359		967408	721	38065
21507	0.32	0.565		1010950	706	39111
21508	0.19	0.351		979618	377	38180
21509	0.19	0.368		952704	831	37663
21510	0.17	0.363		956371	448	37262
21511	0.16	0.307		924473	485	36658
21512	0.14	0.660		271926	238	14593
21513	0.13	0.326		266915	289	13845
21514	0.24	0.415		934161	388	36570
21515	2.79	0.920		7899755	8582	301346
21516	0.24	0.333		269348	255	14296
21517	0.68	0.396		1295339	2052	45215
21518	0.52	0.467		988947	2314	37030
21519	0.96	0.441		1422095	3607	43404
21520	0.30	0.304		1061428	622	40114
21521	0.15	0.325		917620	685	36247
21522	0.39	0.374		974464	1298	37157
21523	0.27	0.326		1067617	1985	39847
21524	0.30	0.355		969587	476	37654
21525	0.34	0.371		1038156	591	40209
21526	0.82	0.379		1376691	2963	44772
21527	0.19	0.340		972245	401	38164
21528	0.28	0.468		997685	399	38538
21529	0.49	0.423		1247321	2697	44364
21530	1.30	0.746		5684734	6001	269804
21531	1.35	0.782		5622427	6883	250605
21532	0.39	0.364		1013021	1017	38089
21533	0.44	0.379		1111429	1438	41438
21534	0.21	0.381		933910	1383	36987
21535	0.17	0.321		926517	932	36005
21536	0.26	0.649		906224	1436	35149
21537	0.12	0.330		266376	265	14198
21538	0.19	0.342		966714	420	37674
21539	0.16	0.296		990743	405	38846
21540	0.16	0.377		1164862	494	44763
21541	0.10	0.261		266008	246	14136
21542	0.17	0.389		976321	439	38567
21543	0.17	0.338		943798	483	37316
21544	0.22	0.361		969995	475	37506
21545	0.24	0.399		1024181	380	39873
21546	0.19	0.377		1026833	569	39994
21547	0.26	0.409		1029143	1394	39944
21548	0.18	0.367		1012112	878	39203
21549	0.24	0.358		914408	859	35414
21550	0.63	0.394		1188086	3397	40609
21551	0.53	0.440		1257526	3199	44776
21552	0.75	0.430		1225700	3739	40882
21553	0.65	0.435		1373319	4009	46536
21554	0.40	0.394		1135638	2280	42215
21555	0.55	0.417		1333916	2935	48914
21556	0.38	0.352		1322288	2735	45925
21557	0.55	0.449		1534738	4673	56052
21558	6.37	1.656		11626590	34311	376949
21559	0.18	0.329		820753	324	32260
21560	0.18	0.334		924345	353	36082
21561	3.29	1.109		8786240	22832	329481
21562	0.28	0.319		1057771	1187	38401
21563	0.18	0.324		725427	661	28732
21564	0.35	0.417		947106	436	36015
21565	0.12	0.282		267824	132	13554
21566	0.28	0.353		1254027	1129	46086
21567	0.23	0.337		1200814	934	44096
21568	0.17	0.339		836352	372	33174
21569	0.32	0.461		867696	551	33769
21570	0.14	0.328		269157	166	14378
21571	0.89	0.395		1135825	2351	41133
21572	0.17	0.354		858506	309	33710
21573	0.35	0.372		1070853	1910	40759
21574	0.29	0.381		1004341	1447	38703
21575	0.28	0.349		913065	467	35737
21576	0.19	0.339		826760	827	32286
21577	0.22	0.353		932258	292	36075
21578	0.26	0.376		975436	1137	38312
21579	3.16	1.107		8002072	20704	302502
21580	5.75	1.791		10868536	39868	365728
21581	0.45	0.348		1138003	588	38899
21582	0.12	0.337		261393	168	13538
21583	0.41	0.359		872729	889	33813
21584	0.22	0.349		866133	293	33447
21585	0.12	0.317		261379	168	13534
21586	0.29	0.356		886506	388	35033
21587	0.14	0.326		272604	148	14467
21588	3.34	1.017		8396236	17557	317015
21589	2.73	0.964		8357376	9187	314195
21590	0.66	0.508		955755	1369	37433
21591	1.87	0.825		7637618	8764	284537
21592	2.04	0.793		7707931	7118	291963
21593	0.32	0.361		1274538	987	47733
21594	0.39	0.383		1241592	1896	44761
21595	0.49	0.363		1174577	937	40472
21596	0.38	0.366		985759	908	37690
21597	2.69	0.772		8010911	4152	304223
21598	0.69	0.434		1184643	3064	41905
21599	0.73	0.497		2031350	3031	68586
21600	0.20	0.375		915927	529	35696
21601	0.12	0.331		260980	176	13425
21602	0.33	0.352		1120358	778	42323
21603	0.11	0.284		262912	160	14042
21604	0.12	0.306		262912	160	14042
21605	0.12	0.326		266703	134	14212
21606	0.35	0.363		992278	780	37601
21607	0.14	0.323		261549	186	13477
21608	0.10	0.250		262416	185	13721
21609	0.26	0.321		1102351	1071	42047
21610	0.80	0.428		1360494	2619	42930
21611	0.21	0.367		913265	492	35704
21612	0.16	0.268		792842	254	30949
21613	0.15	0.315		827302	585	32732
21614	0.16	0.331		960612	288	37205
21615	0.18	0.330		951795	347	37491
21616	0.31	0.355		988347	1167	37016
21617	0.18	0.354		955812	278	37700
21618	0.13	0.323		267772	129	14365
21619	0.14	0.276		939856	437	37168
21620	0.14	0.308		271209	194	14459
21621	2.08	0.671		7937486	3561	307261
21622	0.15	0.316		843401	305	33197
21623	0.14	0.286		889014	401	34821
21624	0.29	0.290		1172770	1568	41478
21625	0.37	0.328		1075632	2287	37999
21626	0.17	0.308		1043686	1155	40465
21627	1.98	0.771		7903620	8970	303491
21628	0.17	0.326		784096	429	31023
21629	0.21	0.327		911586	494	35389
21630	0.44	0.376		1304583	2813	48095
21631	0.15	0.312		741420	470	29830
21632	0.18	0.348		902784	502	35330
21633	0.48	0.422		1236465	3273	44958
21634	0.16	0.272		882346	318	34436
21635	0.21	0.360		933325	278	36670
21636	0.18	0.314		931699	295	36146
21637	0.11	0.258		271490	152	14103
21638	0.31	0.375		984686	1462	37402
21639	0.18	0.343		924012	249	36503
21640	0.17	0.324		966264	303	37761
21641	0.13	0.316		269544	162	14381
21642	0.19	0.340		840731	553	32940
21643	0.21	0.350		935976	302	36463
21644	0.20	0.357		939380	309	36937
21645	0.17	0.399		961355	319	37632
21646	0.25	0.391		825730	268	32153
21647	0.23	0.399		994263	262	38627
21648	0.17	0.280		979199	517	37611
21649	0.21	0.318		823404	809	31905
21650	0.61	0.414		1135861	3197	39498
21651	0.48	0.442		1289109	4431	47660
21652	4.35	1.762		9186564	34340	332297
21653	4.56	1.640		8945610	33545	329079
21654	0.42	0.362		1336032	3421	47144
21655	0.31	0.328		1070919	1952	41193
21656	0.91	0.539		2060897	3995	72635
21657	0.52	0.457		2449642	4527	83756
21658	2.56	1.047		9253141	33269	344574
21659	0.31	0.340		763452	322	30179
21660	0.19	0.420		832160	783	32506
21661	6.86	1.813		11703523	42148	376643
21662	4.43	1.329		10546946	24573	349447
21663	0.19	0.366		857751	1027	33362
21664	0.35	0.369		868286	383	34350
21665	0.13	0.344		261601	179	13498
21666	0.25	0.369		894669	564	35432
21667	0.52	0.543		1206441	1548	42849
21668	0.20	0.335		859503	718	33749
21669	0.37	0.377		1086862	2137	37867
21670	0.20	0.356		793075	1044	31333
21671	0.34	0.362		952452	1372	35784
21672	0.51	0.404		1045993	2103	36403
21673	0.38	0.382		986851	1624	36163
21674	0.43	0.399		1373587	1887	50749
21675	0.34	0.346		1089359	822	40913
21676	0.13	0.276		918801	548	35994
21677	0.21	0.359		869092	919	33890
21678	0.14	0.293		863271	930	33982
21679	3.81	1.246		9827891	28670	364094
21680	5.50	1.361		10756280	27597	363245
21681	0.60	0.457		1138553	1627	39713
21682	7.06	2.101		12341822	45147	400262
21683	3.07	0.930		8147175	12088	314150
21684	0.39	0.372		966009	1220	35396
21685	0.37	0.360		924770	638	34949
21686	0.39	0.368		919667	1612	34342
21687	0.35	0.373		1143968	1348	42283
21688	7.39	2.492		11987674	52074	382691
21689	6.11	2.412		13123175	63999	425565
21690	0.44	0.377		936271	973	34466
21691	2.41	0.965		8175463	23657	313097
21692	2.64	0.942		8216837	25270	312601
21693	0.24	0.321		944299	1050	34472
21694	0.76	0.401		1136424	3402	39655
21695	0.30	0.311		955966	2492	36776
21696	0.60	0.446		1146743	2782	40997
21697	1.30	0.650		4985218	4889	242585
21698	0.64	0.363		1255527	3432	40482
21699	1.00	0.587		5372222	5505	242613
21700	0.41	0.370		970000	1103	35999
21701	0.78	0.418		1306350	1942	41632
21702	1.38	0.654		4960408	5516	242248
21703	0.80	0.463		1320718	3801	41543
21704	0.33	0.409		978564	1165	36655
21705	0.40	0.353		990406	634	36208
21706	0.42	0.362		978518	1900	35699
21707	0.56	0.412		1097585	2772	39662
21708	0.31	0.360		1218900	1326	45649
21709	2.26	0.759		7655798	4963	297521
21710	0.70	0.405		1050802	2370	38308
21711	0.19	0.355		912920	553	35913
21712	0.41	0.337		1150485	1250	39061
21713	2.45	0.874		8086827	12688	315737
21714	0.59	0.376		1139389	1229	37895
21715	0.19	0.306		939998	344	37059
21716	0.23	0.341		900370	684	35747
21717	0.16	0.323		937202	344	37238
21718	0.21	0.338		895078	399	35290
21719	0.33	0.363		1053936	611	40071
21720	0.23	0.399		953242	295	37483
21721	0.54	0.344		1152141	1278	40849
21722	0.18	0.279		872447	377	33884
21723	0.17	0.530		750809	549	29561
21724	0.39	0.378		1010269	1978	36820
21725	1.92	0.879		7597631	7833	291582
21726	0.27	0.362		847059	1165	32898
21727	0.37	0.396		921706	852	36381
21728	0.33	0.364		899067	309	34992
21729	0.28	0.395		940661	1032	36561
21730	0.14	0.277		927440	665	36289
21731	0.14	0.275		895461	333	35321
21732	0.16	0.341		822838	687	32290
21733	0.49	0.370		1170994	1373	41425
21734	0.34	0.327		976598	1654	37383
21735	0.34	0.361		1068933	1585	40616
21736	0.18	0.327		972465	486	38155
21737	0.29	0.339		810483	656	31045
21738	0.40	0.358		1062305	1322	38657
21739	0.40	0.374		1008851	1262	37263
21740	0.26	0.446		838976	495	32679
21741	0.23	0.403		993333	350	38716
21742	0.17	0.363		828977	650	32607
21743	0.50	0.378		1064881	373	39960
21744	0.17	0.339		937060	999	36679
21745	0.22	0.356		950585	724	36882
21746	0.24	0.372		871268	616	34417
21747	0.22	0.379		838103	289	33179
21748	0.20	0.362		924122	788	36306
21749	0.26	0.346		712681	95	27931
21750	0.20	0.530		258256	45	13400
21751	0.36	0.367		974266	902	38691
21752	0.20	0.313		260518	41	13512
21753	0.15	0.324		262579	236	14152
21754	0.10	0.265		265074	114	13733
21755	0.30	0.387		1151373	828	44077
21756	0.18	0.352		1103193	686	42993
21757	0.11	0.293		259750	45	13558
21758	0.12	0.432		258911	49	13473
21759	0.10	0.253		261985	129	13742
21760	0.10	0.249		259231	49	13536
21761	0.16	0.370		263467	58	13407
21762	0.15	0.305		259524	44	13357
21763	0.18	0.378		1063086	748	41256
21764	0.12	0.418		258256	41	13442
21765	0.24	0.420		983756	882	38421
21766	0.18	0.341		1039015	446	40747
21767	0.18	0.353		898077	1040	35724
21768	0.13	0.306		266477	167	13803
21769	0.16	0.306		258065	45	13441
21770	0.16	0.554		258076	46	13429
21771	0.24	0.321		263954	88	13911
21772	0.17	0.354		264742	46	13864
21773	0.19	0.350		886131	366	34807
21774	0.11	0.294		264903	238	14110
21775	0.22	0.285		1037640	1235	39071
21776	0.33	0.380		1228975	411	46355
21777	0.23	0.408		981370	1236	37916
21778	0.20	0.369		963593	1444	37608
21779	0.68	0.553		2064844	3638	69593
21780	0.19	0.361		1073711	515	41583
21781	0.20	0.564		1002935	400	39135
21782	0.55	0.449		1368571	3035	50476
21783	0.32	0.367		1109516	1573	41367
21784	0.29	0.370		1049644	660	40975
21785	0.14	0.328		266368	172	13880
21786	0.10	0.248		258348	40	13445
21787	0.26	0.332		1207645	809	45689
21788	0.19	0.328		258863	40	13529
21789	0.14	0.283		1026462	826	40194
21790	0.11	0.308		260158	106	13703
21791	0.19	0.367		1162853	902	44587
21792	0.16	0.292		1187962	703	45957
21793	0.10	0.248		258667	47	13468
21794	0.12	0.309		258371	44	13438
21795	0.12	0.301		262326	128	14009
21796	0.10	0.250		258831	44	13577
21797	0.19	0.378		1111542	478	42894
21798	0.19	0.331		269956	222	14035
21799	0.61	0.365		1039674	497	39377
21800	0.14	0.327		273536	388	14833
21801	0.20	0.367		999518	491	38770
21802	0.24	0.351		897857	771	34588
21803	0.11	0.288		260586	153	13415
21804	0.10	0.251		262032	164	13971
21805	0.24	0.483		1037446	385	40167
21806	0.13	0.275		908956	366	35688
21807	0.17	0.324		987517	657	38935
21808	0.18	0.375		1214649	580	46574
21809	0.14	0.275		882529	415	34672
21810	0.11	0.265		265887	222	13895
21811	0.41	0.347		974556	1075	36277
21812	0.17	0.338		962059	389	37714
21813	0.70	0.350		1452247	1754	47255
21814	0.65	0.397		1123122	2726	38835
21815	0.64	0.455		2261644	3828	72125
21816	0.27	0.340		1061386	1735	40307
21817	0.13	0.327		268889	218	14134
21818	0.21	0.351		822274	401	32493
21819	0.18	0.331		970580	1162	37906
21820	0.17	0.342		1000198	420	39090
21821	0.36	0.375		1107444	1789	42217
21822	0.57	0.354		1255953	1972	43332
21823	0.53	0.388		1159199	2323	42160
21824	0.27	0.330		1128748	2030	42047
21825	0.19	0.347		916425	291	35812
21826	0.37	0.347		970229	1377	37041
21827	0.15	0.282		943240	244	36613
21828	0.37	0.357		1035700	351	39218
21829	0.20	0.332		984535	322	38172
21830	0.20	0.362		906696	537	35609
21831	0.19	0.346		901214	259	35326
21832	0.19	0.337		958921	277	37446
21833	0.15	0.292		1185922	529	45705
21834	0.49	0.415		1592807	1855	59244
21835	0.22	0.358		990084	797	38047
21836	0.15	0.304		1204787	624	46272
21837	0.12	0.527		264910	257	13883
21838	0.30	0.380		1364727	1800	51229
21839	0.26	0.352		260835	177	13610
21840	0.12	0.327		264773	316	13899
21841	0.16	0.352		1121054	443	43285
21842	0.17	0.297		956358	376	37714
21843	0.15	0.327		1046853	308	40787
21844	0.13	0.322		267396	170	14572
21845	0.11	0.271		265048	49	13901
21846	0.11	0.283		260029	48	13486
21847	0.35	0.369		1175303	769	44253
21848	0.19	0.330		259167	46	13537
21849	0.20	0.367		944965	1216	36761
21850	0.13	0.439		268740	116	13852
21851	0.22	0.372		970865	296	37901
21852	0.17	0.453		266894	178	14239
21853	0.12	0.329		265440	49	13760
21854	0.12	0.328		260357	51	13537
21855	0.23	0.412		1083721	384	42315
21856	0.12	0.361		260069	49	13593
21857	0.14	0.322		263583	50	13717
21858	0.18	0.427		267287	68	13892
21859	0.12	0.306		264630	229	14218
21860	0.12	0.320		260836	51	13623
21861	0.22	0.340		265718	46	13613
21862	0.19	0.381		258224	45	13376
21863	0.14	0.282		962285	694	37546
21864	0.11	0.284		259086	46	13512
21865	0.20	0.475		884460	498	34953
21866	0.18	0.313		1097711	969	42521
21867	0.21	0.365		952418	1030	36522
21868	0.11	0.276		264630	167	13787
21869	0.25	0.324		267536	49	13814
21870	0.12	0.301		266274	63	13784
21871	0.31	0.363		1334228	1316	51599
21872	0.11	0.290		259988	49	13568
21873	0.14	0.333		273553	49	13954
21874	0.12	0.298		264294	50	13569
21875	0.20	0.318		262360	96	13886
21876	0.21	0.318		263504	56	13628
21877	0.18	0.351		971552	393	38013
21878	0.25	0.365		946379	390	37183
21879	0.38	0.373		1076437	1254	40639
21880	0.16	0.306		1006406	473	39263
21881	0.11	0.259		267338	156	14332
21882	0.21	0.381		882790	1043	34173
21883	0.22	0.352		975073	275	38188
21884	0.19	0.345		968090	253	37987
21885	0.26	0.394		1063640	298	40999
21886	0.33	0.358		907583	346	35475
21887	0.34	0.408		1004451	300	38352
21888	0.22	0.353		1059101	356	40821
21889	0.25	0.354		1032121	349	39691
21890	0.27	0.414		1043522	1787	42694
21891	0.22	0.526		1005593	752	39100
21892	0.15	0.309		1044969	442	40409
21893	0.22	0.311		258762	45	13515
21894	0.23	0.513		258840	46	13514
21895	0.21	0.393		959834	697	37488
21896	0.20	0.409		258872	44	13579
21897	0.31	0.383		943395	457	36919
21898	0.16	0.335		896190	213	35266
21899	0.19	0.349		991817	306	38627
21900	0.22	0.390		1165786	829	45821
21901	0.13	0.302		263055	50	13735
21902	0.16	0.307		770001	85	30487
21903	0.21	0.477		1154297	471	44242
21904	0.19	0.323		258987	48	13632
21905	0.15	0.324		269622	52	13982
21906	0.14	0.316		269630	58	13912
21907	0.12	0.277		268879	91	14128
21908	0.10	0.277		258987	48	13632
21909	0.19	0.354		256749	68	13136
21910	0.16	0.331		1034642	746	40871
21911	0.10	0.246		256965	66	13152
21912	0.22	0.363		846754	1524	33600
21913	0.12	0.302		259583	155	13582
21914	0.12	0.334		261651	81	13694
21915	0.18	0.358		984097	491	38640
21916	7.43	2.355		11500714	50879	381046
21917	0.23	0.494		1037010	436	40731
21918	0.21	0.360		816693	697	32257
21919	5.50	1.941		12144579	41646	401675
21920	0.11	0.261		271054	338	14162
21921	0.12	0.312		266138	265	14409
21922	0.20	0.373		912112	884	36359
21923	0.35	0.406		1230209	2003	45922
21924	0.11	0.277		257271	63	13240
21925	0.17	0.349		960897	827	38114
21926	0.12	0.374		262525	81	13314
21927	0.12	0.330		260261	76	13492
21928	0.11	0.307		263042	252	13717
21929	0.20	0.372		838943	1464	33492
21930	0.17	0.343		1032633	557	40588
21931	0.12	0.306		260700	141	13845
21932	0.11	0.308		257464	72	13317
21933	0.10	0.258		263365	214	13881
21934	0.12	0.316		263827	85	13652
21935	0.12	0.311		261220	85	13614
21936	0.37	0.377		886073	1024	33866
21937	2.77	0.967		7968596	8125	310582
21938	0.54	0.384		948396	1369	35656
21939	2.94	1.342		8096350	13851	313108
21940	0.85	0.466		1075724	2281	36639
21941	0.24	0.283		1039246	963	38049
21942	0.11	0.268		271109	278	14045
21943	0.32	0.338		889282	740	34352
21944	0.23	0.323		1000975	441	38543
21945	0.11	0.269		271798	267	14690
21946	0.55	0.417		1284722	2735	44651
21947	0.78	0.403		1075196	2570	37868
21948	0.61	0.473		1187151	2278	40127
21949	0.19	0.360		1074583	677	41226
21950	0.28	0.570		990695	525	38511
21951	0.22	0.470		1024522	1884	39992
21952	0.21	0.363		859780	725	33481
21953	0.37	0.616		1364977	1313	50051
21954	0.12	0.318		261103	81	13628
21955	0.23	0.363		1045131	420	40720
21956	0.18	0.362		1041754	623	40377
21957	0.10	0.269		261975	81	13683
21958	0.21	0.333		771987	1292	30072
21959	0.22	0.356		783412	844	31376
21960	0.34	0.358		1077249	977	37960
21961	0.11	0.257		276448	95	14044
21962	0.26	0.331		620874	132	23644
21963	0.14	0.327		270437	107	13881
21964	0.19	0.304		906514	844	35286
21965	0.78	0.457		1541134	4066	49948
21966	0.72	0.448		1227882	3368	44629
21967	4.23	1.585		10063515	31552	365992
21968	4.37	1.608		8793298	32647	329408
21969	0.59	0.592		1355190	3257	48209
21970	0.47	0.370		1272696	2632	46022
21971	0.51	0.490		1324035	3054	44427
21972	0.46	0.554		1418570	2560	48624
21973	5.58	1.913		10246857	46829	356513
21974	0.11	0.296		261182	205	13574
21975	0.19	0.513		875906	926	34620
21976	2.94	1.024		8120321	13136	316971
21977	6.55	1.851		10819662	46151	360153
21978	0.41	0.457		1085001	1433	41096
21979	0.31	0.602		873021	524	34344
21980	0.18	0.316		260708	193	13537
21981	0.19	0.420		792710	539	31343
21982	0.65	0.455		1197763	4211	41816
21983	0.20	0.340		714324	597	28225
21984	0.53	0.407		1208383	2147	42348
21985	0.21	0.364		968351	1128	37624
21986	0.66	0.383		1118593	1609	36737
21987	0.95	0.432		1381999	2912	41188
21988	2.66	1.450		7905378	10907	299875
21989	0.24	0.375		881595	1540	35324
21990	0.22	0.604		928442	1016	36086
21991	0.15	0.326		834485	611	33035
21992	0.25	0.368		986379	1154	38815
21993	0.21	0.368		1006192	1306	39146
21994	5.84	1.401		10528304	26626	384635
21995	3.10	1.269		8226079	15764	315603
21996	0.45	0.358		964496	993	35125
21997	5.83	1.840		11030963	41025	371274
21998	4.02	1.137		8440163	23186	321127
21999	0.46	0.377		1135113	1307	43057
22000	0.32	0.312		908738	597	33861
22001	0.30	0.324		904823	1045	34331
22002	0.50	0.526		979253	2269	36590
22003	5.08	1.538		11215999	49134	361630
22004	12.89	3.152		12483671	57807	414398
22005	0.36	0.361		891197	990	33856
22006	2.89	1.214		8317679	31051	315970
22007	3.27	1.103		7992595	26905	320275
22008	0.41	0.364		928605	1175	34374
22009	0.88	0.584		2581705	4738	84301
22010	2.36	0.857		8086007	11757	319364
22011	0.51	0.414		1215565	3428	42997
22012	3.06	0.907		8228392	8084	312468
22013	1.96	0.782		6330513	5917	280413
22014	2.73	0.879		8277848	10284	318644
22015	0.30	0.312		963657	832	35997
22016	0.77	0.405		1206648	2143	40554
22017	2.61	0.912		7768114	9401	309538
22018	0.39	0.348		960505	2078	35727
22019	0.28	0.308		1090031	1123	40700
22020	0.33	0.355		1093420	1349	41171
22021	0.41	0.337		1293201	2420	46066
22022	0.38	0.406		951417	1121	35602
22023	0.17	0.341		916800	1232	35727
22024	0.25	0.384		951521	1203	37450
22025	0.47	0.386		999693	2719	37228
22026	0.67	0.440		1305800	2840	45254
22027	0.37	0.366		1051901	1344	39070
22028	0.36	0.440		675357	1332	27167
22029	0.19	0.418		721479	825	28647
22030	0.13	0.315		271903	374	14085
22031	0.64	0.447		1141629	796	41216
22032	0.16	0.320		266660	281	14141
22033	0.13	0.314		266401	265	14073
22034	0.17	0.341		819895	798	32745
22035	0.21	0.317		265758	224	14339
22036	1.88	0.674		7963827	8082	306515
22037	0.11	0.260		261458	229	13516
22038	0.29	0.379		934539	1069	36543
22039	0.52	0.344		1038632	2066	36994
22040	0.64	0.461		1758726	4353	55808
22041	0.35	0.368		1042159	1339	38194
22042	0.48	0.346		1338164	2452	46749
22043	0.12	0.285		265658	203	13532
22044	0.26	0.370		916435	1368	35911
22045	0.18	0.297		929212	473	35763
22046	0.12	0.290		265668	203	13534
22047	0.16	0.321		934524	758	36854
22048	0.41	0.364		1068492	988	39838
22049	0.20	0.343		773535	820	30916
22050	0.74	0.388		1296412	1891	45433
22051	0.19	0.407		957859	1056	37314
22052	0.51	0.371		1236309	758	41137
22053	0.39	0.381		944561	1834	35484
22054	0.54	0.371		906302	1087	34214
22055	0.27	0.362		775493	1100	30827
22056	0.12	0.300		263445	211	14084
22057	0.23	0.475		906497	796	35351
22058	0.14	0.323		269075	242	14458
22059	0.12	0.375		264361	254	14166
22060	0.20	0.370		912751	735	36137
22061	0.20	0.344		923487	679	36189
22062	0.38	0.368		1099025	353	41032
22063	0.34	0.392		1259210	1421	47331
22064	0.12	0.303		258634	63	13302
22065	0.16	0.359		1145040	455	44308
22066	0.26	0.321		258463	79	13434
22067	0.20	0.311		257739	71	13218
22068	0.14	0.323		275034	491	14638
22069	0.22	0.502		763209	974	30901
22070	0.32	0.436		718003	311	28746
22071	0.12	0.302		263609	168	13918
22072	0.11	0.300		258965	89	13384
22073	0.12	0.310		262848	171	13636
22074	0.13	0.312		266562	82	13403
22075	0.12	0.319		261635	83	13567
22076	0.20	0.374		1042556	607	40428
22077	0.51	0.468		1116811	2204	41090
22078	0.32	0.363		1048270	416	40707
22079	0.26	0.374		1029606	460	39684
22080	0.27	0.486		872853	927	34670
22081	0.43	0.455		1021213	2513	37433
22082	0.14	0.315		273626	404	14061
22083	0.17	0.333		861909	513	34140
22084	0.19	0.355		1067342	434	41687
22085	0.16	0.352		1114666	507	43085
22086	0.46	0.431		1464475	2555	50761
22087	0.18	0.479		1079000	439	41849
