3856	0.10	0.266	0.38
3857	0.10	0.268	0.38
3858	0.10	0.264	0.38
3859	0.10	0.270	0.37
3860	0.09	0.408	0.38
3861	3.54	1.165	0.57
3862	3.15	1.162	0.57
3863	0.13	0.254	0.32
3864	0.26	0.292	0.35
3865	0.17	0.286	0.36
3866	0.42	0.473	0.47
3867	0.46	0.391	0.47
3868	0.33	0.293	0.37
3869	0.17	0.279	0.34
3870	0.35	0.318	0.38
3871	0.16	0.363	0.41
3872	0.13	0.232	0.30
3873	0.17	0.251	0.32
3874	0.13	0.259	0.32
3875	1.65	0.680	0.42
3876	0.18	0.273	0.32
3877	0.15	0.292	0.36
3878	0.15	0.283	0.36
3879	1.68	0.493	0.32
3880	0.21	0.281	0.37
3881	0.34	0.303	0.36
3882	0.31	0.327	0.38
3883	0.18	0.240	0.30
3884	1.66	0.652	0.40
3885	0.12	0.218	0.29
3886	0.11	0.236	0.30
3887	0.29	0.269	0.34
3888	2.84	0.938	0.50
3889	0.69	0.367	0.44
3890	0.08	0.225	0.30
3891	0.09	0.238	0.32
3892	0.24	0.348	0.36
3893	0.19	0.261	0.38
3894	0.08	0.202	0.30
3895	0.17	0.286	0.36
3896	0.11	0.239	0.32
3897	0.09	0.232	0.33
3898	0.26	0.371	0.37
3899	0.15	0.273	0.33
3900	0.30	0.287	0.35
3901	2.39	0.700	0.50
3902	0.33	0.312	0.37
3903	0.71	0.447	0.45
3904	2.27	0.943	0.49
3905	0.16	0.273	0.35
3906	0.62	0.292	0.34
3907	0.34	0.298	0.36
3908	0.07	0.202	0.30
3909	0.07	0.201	0.29
3910	0.09	0.258	0.50
3911	0.09	0.251	0.33
3912	0.09	0.247	0.36
3913	0.13	0.367	0.38
3914	0.07	0.219	0.31
3915	0.09	0.248	0.37
3916	0.09	0.311	0.38
3917	0.11	0.230	0.34
3918	2.37	0.740	0.46
3919	0.34	0.320	0.41
3920	0.35	0.301	0.36
3921	1.80	0.589	0.40
3922	0.82	0.346	0.43
3923	0.27	0.297	0.34
3924	0.51	0.322	0.47
3925	0.59	0.378	0.44
3926	0.28	0.298	0.35
3927	0.28	0.284	0.37
3928	0.54	0.367	0.44
3929	0.16	0.274	0.38
3930	0.52	0.314	0.40
3931	0.19	0.293	0.39
3932	0.11	0.264	0.33
3933	0.48	0.298	0.38
3934	0.20	0.292	0.37
3935	0.56	0.332	0.39
3936	0.49	0.325	0.40
3937	3.26	0.858	0.62
3938	0.41	0.333	0.54
3939	2.92	0.720	0.44
3940	2.69	0.836	0.52
3941	0.27	0.292	0.36
3942	0.38	0.325	0.40
3943	0.58	0.349	0.45
3944	0.52	0.324	0.39
3945	1.84	0.688	0.41
3946	2.71	0.815	0.51
3947	0.13	0.241	0.32
3948	1.56	0.567	0.38
3949	0.36	0.286	0.36
3950	0.14	0.251	0.32
3951	0.50	0.358	0.44
3952	0.14	0.269	0.46
3953	0.30	0.253	0.33
3954	0.09	0.220	0.30
3955	0.25	0.293	0.36
3956	0.11	0.260	0.36
3957	0.17	0.251	0.30
3958	0.22	0.282	0.38
3959	0.16	0.266	0.46
3960	0.40	0.353	0.38
3961	0.28	0.290	0.36
3962	0.18	0.286	0.36
3963	0.16	0.288	0.36
3964	0.63	0.335	0.53
3965	0.14	0.270	0.32
3966	0.19	0.284	0.34
3967	0.10	0.283	0.52
3968	0.17	0.283	0.34
3969	0.45	0.299	0.35
3970	0.17	0.282	0.38
3971	0.12	0.263	0.32
3972	0.41	0.319	0.36
3973	0.30	0.388	0.39
3974	0.17	0.387	0.47
3975	0.19	0.238	0.29
3976	0.12	0.272	0.39
3977	0.14	0.266	0.33
3978	0.27	0.257	0.33
3979	0.21	0.342	0.38
3980	0.08	0.212	0.30
3981	0.08	0.213	0.29
3982	0.09	0.256	0.37
3983	0.16	0.324	0.55
3984	0.16	0.305	0.38
3985	0.10	0.257	0.37
3986	6.09	2.024	0.81
3987	21.68	6.813	1.96
3988	4.36	1.489	0.67
3989	25.89	8.073	2.54
3990	25.01	7.032	2.26
3991	8.03	1.998	0.87
3992	5.50	1.655	0.74
3993	11.02	2.598	0.94
3994	2.63	0.793	0.54
3995	0.15	0.284	0.38
3996	0.30	0.294	0.37
3997	0.11	0.305	0.37
3998	0.10	0.269	0.40
3999	0.14	0.248	0.30
4000	0.10	0.266	0.37
4001	0.14	0.269	0.38
4002	0.27	0.373	0.38
4003	0.09	0.250	0.38
4004	0.08	0.209	0.30
4005	0.08	0.211	0.30
4006	0.26	0.377	0.44
4007	0.10	0.248	0.33
4008	0.18	0.253	0.34
4009	0.11	0.260	0.48
4010	0.09	0.253	0.34
4011	0.09	0.221	0.32
4012	0.17	0.268	0.39
4013	0.10	0.257	0.34
4014	0.33	0.300	0.38
4015	0.33	0.354	0.39
4016	0.12	0.257	0.37
4017	0.15	0.275	0.35
4018	0.43	0.398	0.37
4019	0.52	0.308	0.40
4020	0.15	0.268	0.36
4021	0.20	0.301	0.38
4022	0.10	0.269	0.37
4023	0.22	0.395	0.65
4024	0.26	0.279	0.37
4025	6.92	2.366	0.79
4026	8.00	2.488	0.96
4027	4.18	1.527	0.67
4028	4.81	1.532	0.71
4029	17.95	7.032	1.96
4030	0.71	0.370	0.48
4031	2.34	0.813	0.50
4032	0.64	0.583	0.48
4033	0.33	0.339	0.46
4034	7.77	2.652	0.91
4035	0.10	0.313	0.38
4036	0.17	0.539	0.58
4037	26.76	6.885	2.04
4038	60.64	22.744	4.58
4039	6.05	1.720	0.72
4040	0.94	0.392	0.64
4041	0.11	0.266	0.38
4042	0.19	0.272	0.42
4043	0.32	0.256	0.33
4044	1.60	0.524	0.37
4045	0.36	0.338	0.40
4046	0.42	0.353	0.44
4047	2.17	0.689	0.40
4048	0.81	0.481	0.48
4049	0.23	0.253	0.32
4050	1.43	0.535	0.39
4051	0.53	0.365	0.45
4052	9.71	3.172	1.18
4053	10.45	3.018	1.05
4054	3.28	1.163	0.56
4055	32.33	9.251	2.42
4056	19.15	5.602	1.66
4057	3.21	0.842	0.49
4058	3.38	0.821	0.49
4059	2.42	0.747	0.46
4060	3.21	1.160	0.61
4061	0.10	0.249	0.33
4062	0.08	0.223	0.30
4063	0.10	0.338	0.60
4064	0.09	0.243	0.38
4065	0.09	0.246	0.33
4066	0.19	0.406	0.39
4067	0.17	0.263	0.38
4068	0.10	0.358	0.38
4069	0.11	0.268	0.37
4070	1.82	0.603	0.39
4071	1.58	0.503	0.36
4072	2.16	0.657	0.44
4073	0.55	0.395	0.47
4074	2.17	0.648	0.42
4075	3.29	1.082	0.66
4076	0.31	0.296	0.38
4077	0.45	0.344	0.45
4078	0.82	0.406	0.52
4079	0.48	0.316	0.52
4080	0.12	0.247	0.30
4081	0.42	0.298	0.43
4082	2.33	0.676	0.44
4083	0.16	0.275	0.37
4084	0.28	0.276	0.38
4085	0.41	0.331	0.40
4086	2.01	0.668	0.43
4087	0.37	0.362	0.55
4088	0.33	0.309	0.37
4089	0.16	0.261	0.33
4090	0.19	0.288	0.48
4091	2.22	0.920	0.55
4092	0.16	0.276	0.58
4093	0.21	0.384	0.38
4094	0.58	0.382	0.46
4095	0.27	0.284	0.38
4096	0.15	0.286	0.52
4097	0.08	0.220	0.29
4098	0.08	0.212	0.28
4099	0.12	0.432	0.39
4100	0.08	0.225	0.32
4101	0.09	0.241	0.31
4102	0.32	0.397	0.69
4103	0.29	0.349	0.38
4104	0.15	0.271	0.36
4105	0.35	0.367	0.41
4106	0.08	0.216	0.32
4107	0.22	0.324	0.36
4108	0.13	0.363	0.52
4109	0.12	0.240	0.32
4110	0.12	0.246	0.32
4111	0.27	0.282	0.36
4112	0.08	0.211	0.30
4113	0.28	0.276	0.31
4114	0.10	0.477	0.52
4115	0.66	0.328	0.40
4116	2.26	0.813	0.44
4117	2.31	0.739	0.42
4118	0.36	0.319	0.38
4119	2.85	0.913	0.51
4120	3.57	0.822	0.52
4121	0.46	0.294	0.36
4122	0.33	0.329	0.38
4123	0.73	0.356	0.39
4124	0.09	0.245	0.33
4125	0.15	0.278	0.34
4126	0.16	0.261	0.51
4127	0.08	0.212	0.30
4128	0.15	0.223	0.29
4129	0.17	0.268	0.38
4130	0.08	0.202	0.30
4131	0.14	0.283	0.34
4132	0.17	0.260	0.42
4133	0.29	0.279	0.36
4134	0.27	0.272	0.36
4135	0.29	0.324	0.37
4136	0.34	0.311	0.40
4137	0.40	0.322	0.39
4138	2.28	0.738	0.49
4139	0.62	0.373	0.44
4140	0.33	0.295	0.37
4141	0.31	0.365	0.38
4142	0.08	0.211	0.29
4143	0.08	0.223	0.32
4144	0.10	0.263	0.37
4145	0.09	0.240	0.34
4146	0.10	0.254	0.32
4147	0.11	0.262	0.37
4148	0.10	0.347	0.36
4149	0.17	0.264	0.39
4150	0.14	0.363	0.38
4151	0.31	0.270	0.33
4152	0.66	0.333	0.39
4153	2.54	0.801	0.53
4154	2.75	1.004	0.56
4155	2.76	0.856	0.50
4156	2.79	0.743	0.49
4157	2.30	0.765	0.48
4158	0.59	0.385	0.51
4159	1.10	0.353	0.41
4160	0.08	0.219	0.29
4161	0.09	0.231	0.30
4162	0.14	0.271	0.46
4163	0.15	0.282	0.33
4164	0.20	0.297	0.60
4165	0.22	0.283	0.52
4166	0.16	0.412	0.41
4167	0.24	0.289	0.37
4168	0.12	0.308	0.37
4169	0.09	0.256	0.36
4170	0.10	0.254	0.34
4171	0.10	0.253	0.40
4172	0.16	0.297	0.38
4173	0.19	0.300	0.61
4174	0.17	0.447	0.42
4175	0.21	0.360	0.64
4176	0.36	0.309	0.38
4177	0.16	0.282	0.38
4178	0.14	0.266	0.36
4179	0.12	0.306	0.50
4180	0.29	0.270	0.36
4181	0.14	0.286	0.43
4182	0.28	0.260	0.30
4183	0.30	0.366	0.39
4184	0.16	0.300	0.52
4185	0.29	0.289	0.35
4186	0.25	0.283	0.39
4187	4.45	1.667	0.70
4188	12.36	3.936	1.32
4189	2.32	0.684	0.64
4190	13.52	3.807	1.34
4191	5.33	1.214	0.88
4192	3.34	1.158	0.56
4193	18.02	5.658	1.65
4194	28.14	8.218	2.35
4195	9.50	3.137	1.06
4196	19.16	5.526	1.65
4197	15.62	4.510	1.58
4198	9.69	2.966	1.01
4199	2.45	0.907	0.50
4200	3.75	1.060	0.54
4201	3.99	1.435	0.74
4202	0.77	0.450	0.45
4203	2.83	0.829	0.50
4204	2.48	0.909	0.50
4205	0.18	0.417	0.36
4206	0.27	0.274	0.37
4207	0.81	0.430	0.55
4208	0.13	0.231	0.30
4209	0.14	0.271	0.34
4210	0.80	0.336	0.46
4211	0.09	0.244	0.34
4212	0.11	0.252	0.34
4213	0.17	0.393	0.58
4214	0.10	0.288	0.42
4215	0.10	0.241	0.32
4216	0.09	0.266	0.50
4217	0.99	0.396	0.46
4218	2.46	0.837	0.49
4219	3.51	1.040	0.57
4220	0.10	0.252	0.50
4221	0.15	0.275	0.62
4222	5.32	1.315	0.62
4223	0.13	0.288	0.37
4224	0.16	0.273	0.32
4225	3.13	1.002	0.54
4226	0.09	0.220	0.29
4227	0.09	0.212	0.30
4228	0.25	0.353	0.38
4229	0.10	0.248	0.36
4230	0.15	0.269	0.33
4231	0.32	0.294	0.55
4232	0.18	0.294	0.46
4233	0.18	0.285	0.38
4234	0.97	0.353	0.41
4235	0.44	0.324	0.40
4236	2.21	0.703	0.50
4237	2.46	0.841	0.89
4238	0.15	0.443	0.38
4239	0.42	0.321	0.46
4240	0.22	0.325	0.37
4241	0.73	0.407	0.40
4242	0.70	0.551	0.42
4243	3.38	0.780	0.56
4244	0.38	0.323	0.36
4245	3.17	0.968	0.64
4246	2.66	0.735	0.47
4247	0.16	0.262	0.33
4248	0.59	0.509	0.46
4249	0.49	0.525	0.38
4250	0.15	0.280	0.35
4251	0.24	0.262	0.33
4252	0.37	0.339	0.46
4253	0.47	0.348	0.43
4254	2.21	0.652	0.41
4255	0.53	0.351	0.41
4256	0.42	0.287	0.35
4257	0.20	0.265	0.30
4258	0.39	0.331	0.46
4259	0.47	0.331	0.40
4260	0.41	0.302	0.38
4261	0.49	0.352	0.44
4262	0.14	0.301	0.36
4263	2.88	0.884	0.59
4264	0.21	0.328	0.56
4265	0.16	0.283	0.44
4266	0.80	0.297	0.38
4267	0.12	0.407	0.46
4268	0.15	0.271	0.43
4269	0.18	0.415	0.42
4270	0.17	0.291	0.40
4271	0.10	0.267	0.46
4272	0.14	0.334	0.44
4273	0.09	0.302	0.37
4274	0.14	0.264	0.37
4275	0.08	0.209	0.31
4276	0.09	0.251	0.34
4277	0.69	0.344	0.40
4278	2.02	0.746	0.46
4279	2.73	0.874	0.68
4280	0.26	0.295	0.38
4281	3.84	1.222	0.58
4282	0.20	0.330	0.38
4283	0.18	0.297	0.40
4284	0.74	0.364	0.42
4285	0.16	0.276	0.38
4286	0.09	0.210	0.29
4287	0.13	0.252	0.34
4288	0.33	0.291	0.37
4289	0.21	0.277	0.34
4290	0.31	0.303	0.42
4291	0.26	0.310	0.37
4292	0.09	0.203	0.30
4293	0.34	0.244	0.29
4294	0.36	0.328	0.40
4295	0.15	0.266	0.33
4296	0.26	0.273	0.34
4297	0.25	0.394	0.39
4298	0.36	0.350	0.41
4299	0.29	0.308	0.42
4300	0.67	0.450	0.58
4301	0.63	0.383	0.50
4302	0.28	0.304	0.38
4303	0.35	0.361	0.40
4304	0.17	0.283	0.42
4305	0.16	0.301	0.37
4306	0.37	0.422	0.45
4307	0.38	0.321	0.66
4308	0.50	0.336	0.42
4309	2.21	0.746	0.50
4310	0.23	0.279	0.34
4311	0.32	0.287	0.37
4312	0.37	0.314	0.39
4313	0.10	0.266	0.37
4314	0.13	0.277	0.37
4315	0.10	0.266	0.37
4316	0.26	0.273	0.36
4317	0.11	0.246	0.36
4318	0.14	0.283	0.39
4319	0.16	0.272	0.35
4320	0.16	0.288	0.35
4321	2.65	0.766	0.47
4322	0.21	0.281	0.41
4323	2.56	0.847	0.48
4324	0.28	0.305	0.37
4325	3.70	1.146	0.65
4326	8.66	2.545	0.92
4327	5.61	1.516	0.70
4328	0.14	0.283	0.37
4329	6.94	2.193	0.82
4330	0.19	0.365	0.37
4331	0.15	0.271	0.34
4332	1.97	0.646	0.44
4333	0.36	0.288	0.39
4334	2.62	0.809	0.45
4335	0.37	0.318	0.50
4336	0.18	0.347	0.62
4337	0.32	0.301	0.60
4338	0.29	0.371	0.43
4339	0.35	0.297	0.46
4340	0.20	0.281	0.36
4341	0.10	0.264	0.40
4342	0.10	0.254	0.35
4343	0.16	0.272	0.31
4344	0.18	0.271	0.37
4345	0.32	0.300	0.37
4346	0.20	0.379	0.37
4347	0.53	0.382	0.41
4348	0.29	0.257	0.32
4349	0.42	0.373	0.42
4350	0.59	0.312	0.38
4351	0.50	0.381	0.44
4352	0.11	0.221	0.29
4353	0.12	0.251	0.32
4354	0.10	0.228	0.32
4355	0.29	0.249	0.30
4356	0.10	0.240	0.32
4357	0.22	0.286	0.36
4358	0.08	0.244	0.36
4359	0.07	0.200	0.29
4360	0.08	0.260	0.39
4361	0.09	0.234	0.32
4362	10.85	3.600	1.22
4363	0.08	0.220	0.29
4364	0.08	0.224	0.30
4365	15.21	5.033	1.52
4366	0.08	0.223	0.30
4367	0.09	0.228	0.33
4368	0.11	0.256	0.34
4369	0.10	0.251	0.36
4370	5.55	1.941	0.71
4371	0.15	0.264	0.32
4372	0.16	0.280	0.42
4373	0.08	0.358	0.56
4374	0.07	0.199	0.29
4375	0.08	0.243	0.40
4376	0.08	0.200	0.32
4377	0.08	0.228	0.34
4378	0.12	0.262	0.37
4379	8.21	2.556	0.92
4380	40.15	12.999	3.34
4381	7.97	1.951	0.71
4382	51.83	17.836	4.40
4383	25.14	6.590	2.20
4384	18.75	4.239	1.39
4385	0.09	0.253	0.33
4386	0.09	0.266	0.33
4387	6.32	1.728	0.72
4388	0.08	0.213	0.30
4389	0.08	0.211	0.29
4390	3.61	1.093	0.80
4391	0.14	0.275	0.38
4392	13.26	3.216	1.32
4393	0.14	0.290	0.41
4394	45.64	15.271	3.69
4395	7.87	2.363	0.98
4396	11.45	3.232	1.19
4397	0.14	0.253	0.32
4398	3.58	1.239	0.60
4399	0.27	0.316	0.78
4400	0.10	0.229	0.32
4401	7.93	2.597	0.98
4402	0.27	0.287	0.37
4403	2.18	0.731	0.43
4404	10.54	3.293	1.12
4405	2.83	0.877	0.52
4406	0.12	0.257	0.35
4407	2.87	1.007	0.54
4408	0.16	0.286	0.50
4409	0.15	0.262	0.38
4410	0.10	0.245	0.34
4411	0.16	0.299	0.37
4412	0.13	0.264	0.35
4413	0.10	0.357	0.37
4414	3.56	0.932	0.56
4415	0.09	0.261	0.36
4416	0.17	0.260	0.45
4417	0.26	0.339	0.59
4418	0.08	0.251	0.37
4419	0.08	0.281	0.41
4420	0.08	0.311	0.38
4421	0.08	0.249	0.36
4422	0.14	0.247	0.37
4423	0.14	0.246	0.45
4424	16.98	5.407	1.68
4425	19.90	6.704	2.18
4426	3.69	0.955	0.54
4427	5.48	1.895	0.81
4428	7.27	2.255	0.99
4429	3.76	0.934	0.60
4430	8.74	2.665	0.97
4431	8.93	2.055	0.91
4432	3.79	0.833	0.54
4433	0.08	0.211	0.29
4434	0.12	0.221	0.30
4435	12.82	3.965	1.30
4436	2.65	0.971	0.54
4437	1.85	0.672	0.44
4438	4.49	1.298	0.65
4439	0.38	0.286	0.37
4440	0.48	0.286	0.36
4441	2.79	0.794	0.52
4442	8.82	2.599	0.89
4443	11.14	3.006	1.17
4444	3.00	0.860	0.47
4445	17.20	4.826	1.66
4446	4.70	1.236	0.68
4447	8.08	2.853	0.90
4448	0.17	0.283	0.34
4449	0.15	0.266	0.33
4450	2.54	0.878	0.54
4451	3.06	1.229	0.55
4452	2.24	0.920	0.50
4453	8.84	1.711	0.74
4454	0.14	0.279	0.37
4455	0.13	0.224	0.29
4456	0.73	0.398	0.45
4457	0.09	0.248	0.33
4458	0.08	0.211	0.29
4459	0.14	0.284	0.37
4460	0.08	0.225	0.29
4461	0.09	0.215	0.30
4462	4.40	0.757	0.48
4463	0.12	0.428	0.38
4464	10.50	3.184	1.14
4465	0.11	0.379	0.47
4466	0.14	0.284	0.38
4467	16.62	4.879	1.44
4468	0.22	0.279	0.38
4469	0.17	0.425	0.36
4470	0.11	0.412	0.41
4471	0.10	0.262	0.37
4472	0.17	0.302	0.37
4473	0.15	0.280	0.58
4474	0.17	0.268	0.42
4475	0.16	0.341	0.38
4476	0.18	0.264	0.47
4477	0.10	0.311	0.38
4478	0.17	0.448	0.40
4479	0.12	0.233	0.30
4480	0.15	0.262	0.37
4481	30.85	11.994	2.99
4482	22.72	6.908	2.09
4483	6.09	1.721	0.70
4484	13.92	4.534	1.59
4485	6.13	2.041	0.81
4486	6.22	2.291	0.74
4487	5.04	1.352	0.68
4488	4.57	1.384	0.66
4489	3.16	0.951	0.52
4490	26.08	10.587	2.71
4491	13.40	3.640	1.25
4492	7.12	1.986	0.79
4493	20.68	6.377	1.99
4494	59.21	14.411	3.60
4495	14.40	3.754	1.38
4496	4.66	1.432	0.63
4497	5.12	1.635	0.67
4498	2.96	0.856	0.51
4499	0.14	0.278	0.38
4500	0.09	0.254	0.36
4501	0.25	0.372	0.48
4502	0.11	0.269	0.38
4503	0.48	0.333	0.36
4504	2.49	0.698	0.44
4505	0.09	0.265	0.36
4506	0.10	0.252	0.34
4507	0.21	0.282	0.45
4508	10.56	3.476	1.26
4509	27.32	9.345	2.65
4510	5.08	1.622	0.81
4511	76.37	23.697	5.43
4512	27.73	8.151	2.39
4513	16.64	4.506	1.44
4514	0.15	0.273	0.43
4515	0.09	0.262	0.36
4516	0.15	0.267	0.36
4517	0.10	0.312	0.38
4518	0.10	0.263	0.36
4519	0.17	0.260	0.36
4520	0.09	0.377	0.37
4521	0.20	0.413	0.38
4522	11.93	3.393	1.09
4523	0.09	0.211	0.30
4524	0.11	0.222	0.29
4525	9.18	2.391	0.89
4526	18.96	6.091	1.86
4527	0.11	0.254	0.35
4528	0.18	0.285	0.44
4529	83.82	36.602	7.33
4530	8.18	2.562	0.93
4531	5.77	1.796	0.74
4532	6.77	2.411	0.78
4533	0.26	0.255	0.34
4534	0.45	0.318	0.38
4535	20.48	5.022	1.61
4536	0.16	0.256	0.43
4537	0.33	0.393	0.44
4538	79.75	23.221	4.60
4539	111.01	35.951	6.85
4540	10.04	2.886	1.06
4541	5.41	1.868	0.73
4542	0.14	0.233	0.30
4543	0.22	0.363	0.38
4544	0.17	0.265	0.34
4545	0.09	0.247	0.35
4546	0.19	0.390	0.39
4547	0.15	0.284	0.38
4548	0.22	0.435	0.38
4549	10.51	3.005	0.98
4550	0.09	0.255	0.34
4551	0.09	0.211	0.30
4552	0.16	0.270	0.47
4553	0.10	0.286	0.36
4554	4.08	1.503	0.60
4555	0.12	0.265	0.37
4556	0.25	0.394	0.38
4557	3.07	1.078	0.56
4558	0.15	0.317	0.36
4559	0.09	0.267	0.38
4560	0.08	0.226	0.29
4561	0.10	0.267	0.37
4562	0.09	0.261	0.36
4563	0.09	0.272	0.37
4564	0.09	0.264	0.42
4565	0.08	0.210	0.30
4566	7.42	1.978	0.76
4567	0.16	0.370	0.37
4568	0.15	0.270	0.34
4569	5.72	2.002	0.78
4570	0.17	0.280	0.39
4571	6.38	1.908	1.13
4572	0.16	0.272	0.37
4573	0.30	0.285	0.41
4574	8.08	2.527	0.85
4575	3.21	1.018	0.54
4576	0.62	0.426	0.45
4577	0.43	0.275	0.32
4578	0.11	0.226	0.30
4579	0.19	0.262	0.37
4580	3.48	0.957	0.53
4581	0.12	0.251	0.32
4582	8.05	2.633	1.00
4583	11.40	3.490	1.12
4584	31.04	11.814	2.97
4585	2.93	0.800	0.58
4586	0.45	0.295	0.32
4587	0.24	0.298	0.55
4588	0.60	0.348	0.43
4589	0.13	0.233	0.30
4590	0.09	0.227	0.30
4591	7.77	2.730	1.02
4592	0.36	0.326	0.36
4593	1.85	0.767	0.47
4594	4.30	1.344	0.68
4595	0.12	0.264	0.36
4596	0.18	0.281	0.36
4597	2.86	1.058	0.55
4598	0.09	0.240	0.33
4599	51.48	17.833	4.77
4600	0.11	0.274	0.68
4601	14.25	4.661	1.35
4602	6.61	2.322	0.90
4603	4.91	1.309	0.71
4604	0.13	0.259	0.33
4605	11.94	3.842	1.26
4606	0.16	0.280	0.38
4607	0.08	0.210	0.30
4608	0.07	0.200	0.29
4609	0.13	0.269	0.37
4610	0.08	0.209	0.30
4611	0.09	0.250	0.38
4612	0.14	0.417	0.67
4613	0.09	0.247	0.33
4614	0.09	0.257	0.36
4615	0.14	0.340	0.38
4616	0.13	0.268	0.34
4617	0.14	0.253	0.33
4618	0.16	0.286	0.53
4619	0.17	0.330	0.37
4620	2.56	0.779	0.48
4621	2.93	1.082	0.54
4622	0.11	0.218	0.29
4623	0.19	0.242	0.30
4624	0.14	0.293	0.42
4625	15.64	4.514	1.57
4626	83.25	36.522	7.29
4627	7.31	2.687	0.90
4628	0.26	0.307	0.66
4629	13.57	3.066	1.02
4630	0.27	0.283	0.38
4631	0.11	0.226	0.30
4632	5.53	1.790	0.75
4633	0.58	0.318	0.38
4634	16.26	5.507	1.78
4635	68.18	27.210	5.23
4636	14.45	4.347	1.32
4637	16.24	4.746	1.53
4638	23.81	5.924	1.77
4639	4.47	1.435	0.70
4640	0.12	0.229	0.29
4641	2.28	0.922	0.51
4642	0.17	0.276	0.37
4643	0.12	0.276	0.32
4644	0.29	0.284	0.38
4645	0.40	0.354	0.58
4646	0.25	0.457	0.43
4647	2.59	0.739	0.49
4648	0.19	0.283	0.37
4649	0.14	0.279	0.34
4650	0.24	0.268	0.36
4651	0.47	0.472	0.37
4652	6.84	1.872	0.84
4653	7.99	2.800	0.92
4654	2.60	0.814	0.48
4655	0.20	0.289	0.38
4656	0.59	0.433	0.47
4657	0.41	0.298	0.39
4658	0.18	0.413	0.38
4659	3.32	1.254	0.62
4660	0.19	0.281	0.37
4661	5.85	1.650	0.76
4662	4.64	1.825	0.69
4663	0.64	0.348	0.45
4664	0.16	0.357	0.52
4665	0.59	0.384	0.45
4666	0.25	0.290	0.55
4667	0.21	0.325	0.36
4668	6.71	2.276	0.85
4669	0.16	0.284	0.38
4670	0.13	0.266	0.41
4671	0.12	0.254	0.37
4672	0.25	0.293	0.40
4673	0.21	0.277	0.66
4674	0.10	0.312	0.44
4675	0.29	0.285	0.37
4676	0.15	0.352	0.38
4677	0.24	0.394	0.37
4678	0.22	0.355	0.36
4679	10.33	3.347	1.15
4680	29.82	8.807	2.49
4681	4.67	1.445	0.65
4682	10.22	3.285	1.20
4683	11.50	3.676	1.41
4684	2.97	0.909	0.60
4685	18.74	4.803	1.49
4686	14.44	4.847	1.74
4687	3.16	1.159	0.56
4688	0.08	0.223	0.32
4689	0.09	0.256	0.34
4690	0.14	0.348	0.37
4691	0.09	0.255	0.36
4692	0.09	0.249	0.33
4693	0.11	0.289	0.38
4694	0.10	0.262	0.43
4695	0.08	0.223	0.32
4696	0.10	0.415	0.68
4697	0.10	0.284	0.39
4698	0.11	0.258	0.35
4699	8.34	2.462	0.90
4700	3.65	1.352	0.68
4701	2.80	0.912	0.52
4702	3.09	0.901	0.52
4703	0.16	0.279	0.35
4704	0.46	0.262	0.33
4705	2.74	0.800	0.87
4706	8.39	2.370	0.94
4707	7.16	2.202	0.84
4708	3.25	0.987	0.58
4709	8.66	2.589	0.94
4710	4.62	1.304	0.66
4711	3.48	0.955	0.63
4712	2.37	0.804	0.50
4713	3.09	0.866	0.59
4714	3.10	1.138	0.55
4715	46.89	14.152	3.45
4716	55.91	20.372	3.86
4717	38.72	12.277	3.14
4718	19.22	5.714	1.72
4719	28.57	8.368	2.70
4720	23.34	6.833	2.22
4721	7.33	2.507	1.08
4722	4.09	1.286	0.60
4723	5.91	1.945	0.81
4724	0.15	0.264	0.33
4725	0.10	0.264	0.42
4726	2.38	0.767	0.48
4727	2.00	0.729	0.46
4728	3.08	1.136	0.60
4729	6.38	1.850	0.82
4730	0.25	0.288	0.35
4731	0.12	0.259	0.32
4732	0.68	0.381	0.44
4733	4.21	1.364	0.62
4734	0.15	0.301	0.36
4735	0.17	0.285	0.52
4736	0.39	0.372	0.41
4737	0.13	0.249	0.30
4738	0.27	0.324	0.36
4739	6.32	2.114	0.82
4740	3.04	0.791	0.58
4741	2.53	0.808	0.54
4742	9.04	2.497	0.90
4743	0.20	0.347	0.38
4744	0.18	0.378	0.40
4745	0.47	0.588	0.46
4746	0.20	0.480	0.38
4747	0.39	0.360	0.44
4748	3.33	1.161	1.02
4749	7.76	2.331	0.86
4750	2.33	0.855	0.68
4751	0.15	0.269	0.38
4752	0.09	0.263	0.39
4753	0.11	0.407	0.37
4754	0.10	0.263	0.38
4755	0.09	0.233	0.31
4756	0.14	0.264	0.33
4757	0.28	0.287	0.38
4758	0.15	0.222	0.29
4759	2.86	0.725	0.42
4760	0.16	0.276	0.36
4761	14.72	4.362	1.40
4762	0.15	0.341	0.38
4763	5.14	1.583	0.80
4764	2.77	0.827	0.53
4765	3.43	1.047	0.61
4766	0.16	0.233	0.30
4767	2.42	0.727	0.47
4768	0.43	0.297	0.38
4769	0.09	0.245	0.33
4770	0.09	0.250	0.41
4771	0.16	0.322	0.36
4772	0.08	0.210	0.30
4773	0.08	0.220	0.28
4774	0.09	0.265	0.52
4775	0.09	0.252	0.35
4776	0.08	0.233	0.30
4777	0.17	0.264	0.37
4778	0.15	0.351	0.37
4779	7.01	2.027	0.80
4780	0.11	0.301	0.38
4781	2.33	0.745	0.48
4782	4.06	0.961	0.53
4783	4.48	1.224	0.62
4784	0.31	0.292	0.37
4785	2.64	0.800	0.54
4786	0.14	0.291	0.54
4787	5.90	1.599	0.89
4788	6.74	2.355	0.87
